Site,Latitude,Date,Year,Classcode,Amount,Stipes,Total,Distance,Area_m2,Species_Density,Dateordinal,Total_Count_Site,n_n1,pi_lnpi,species_presence
Andrew Molera,36.278454,2022-06-22,2022,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,738328,1117.0,-0.0,,False
Andrew Molera,36.278454,2022-06-22,2022,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,738328,1117.0,-0.0,,False
Andrew Molera,36.278454,2022-06-22,2022,Torn Kelp,225,0.0,225.0,148.6,297.2,0.7570659488559892,738328,1117.0,50400.0,-0.32275542909093613,True
Andrew Molera,36.278454,2022-06-22,2022,Woody Kelp,307,0.0,307.0,148.8,297.6,1.0315860215053763,738328,1117.0,93942.0,-0.35497501683525073,True
Andrew Molera,36.278454,2023-07-01,2023,Bull Kelp,117,0.0,117.0,180.0,360.0,0.325,738702,629.0,13572.0,-0.3128601059818984,True
Andrew Molera,36.278454,2023-07-01,2023,Giant Kelp,5,7.0,7.0,210.0,420.0,0.016666666666666666,738702,629.0,42.0,-0.050059694361710476,True
Andrew Molera,36.278454,2023-07-01,2023,No Blade Kelp,69,0.0,69.0,180.0,360.0,0.19166666666666668,738702,629.0,4692.0,-0.24243514768699445,True
Andrew Molera,36.278454,2023-07-01,2023,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,738702,629.0,-0.0,,False
Andrew Molera,36.278454,2023-07-01,2023,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,738702,629.0,-0.0,,False
Andrew Molera,36.278454,2023-07-01,2023,Torn Kelp,229,0.0,229.0,151.0,302.0,0.7582781456953642,738702,629.0,52212.0,-0.36785964860171705,True
Andrew Molera,36.278454,2023-07-01,2023,Woody Kelp,207,0.0,207.0,180.0,360.0,0.575,738702,629.0,42642.0,-0.3657589506058184,True
Andrew Molera,36.278454,2024-07-15,2024,Bull Kelp,249,0.0,249.0,180.0,360.0,0.6916666666666667,739082,934.0,61752.0,-0.3524452482861559,True
Andrew Molera,36.278454,2024-07-15,2024,Giant Kelp,10,76.0,76.0,330.0,660.0,0.11515151515151516,739082,934.0,5700.0,-0.2041375540081701,True
Andrew Molera,36.278454,2024-07-15,2024,No Blade Kelp,86,0.0,86.0,180.0,360.0,0.2388888888888889,739082,934.0,7310.0,-0.21961574540672246,True
Andrew Molera,36.278454,2024-07-15,2024,Oar Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,739082,934.0,0.0,-0.007322779912450582,True
Andrew Molera,36.278454,2024-07-15,2024,Southern Sea Palm >30,0,0.0,0.0,180.0,360.0,0.0,739082,934.0,-0.0,,False
Andrew Molera,36.278454,2024-07-15,2024,Torn Kelp,240,0.0,240.0,169.8,339.6,0.7067137809187278,739082,934.0,57360.0,-0.3491659567161074,True
Andrew Molera,36.278454,2024-07-15,2024,Woody Kelp,282,0.0,282.0,158.0,316.0,0.8924050632911392,739082,934.0,79242.0,-0.36157875971732933,True
Aquarium,36.619232,2007-05-19,2007,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,732815,371.0,-0.0,,False
Aquarium,36.619232,2007-05-19,2007,Giant Kelp,35,371.0,371.0,720.0,1440.0,0.25763888888888886,732815,371.0,137270.0,0.0,True
Aquarium,36.619232,2007-05-19,2007,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,732815,371.0,-0.0,,False
Aquarium,36.619232,2007-07-28,2007,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,732885,1152.0,-0.0,,False
Aquarium,36.619232,2007-07-28,2007,Giant Kelp,101,1152.0,1152.0,2190.0,4380.0,0.26301369863013696,732885,1152.0,1325952.0,0.0,True
Aquarium,36.619232,2007-07-28,2007,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,732885,1152.0,-0.0,,False
Aquarium,36.619232,2007-10-02,2007,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,732951,771.0,-0.0,,False
Aquarium,36.619232,2007-10-02,2007,Giant Kelp,86,771.0,771.0,1740.0,3480.0,0.22155172413793103,732951,771.0,593670.0,0.0,True
Aquarium,36.619232,2007-10-02,2007,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,732951,771.0,-0.0,,False
Aquarium,36.619232,2008-05-17,2008,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,733179,941.0,0.0,-0.007276241381068416,True
Aquarium,36.619232,2008-05-17,2008,Giant Kelp,59,940.0,940.0,1560.0,3120.0,0.30128205128205127,733179,941.0,882660.0,-0.0010621343911266742,True
Aquarium,36.619232,2008-05-17,2008,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,733179,941.0,-0.0,,False
Aquarium,36.619232,2008-10-04,2008,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,733319,1705.0,-0.0,,False
Aquarium,36.619232,2008-10-04,2008,Giant Kelp,79,1705.0,1705.0,1920.0,3840.0,0.4440104166666667,733319,1705.0,2905320.0,0.0,True
Aquarium,36.619232,2008-10-04,2008,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,733319,1705.0,-0.0,,False
Aquarium,36.619232,2009-05-24,2009,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,733551,953.0,-0.0,,False
Aquarium,36.619232,2009-05-24,2009,Giant Kelp,46,943.0,943.0,1170.0,2340.0,0.402991452991453,733551,953.0,888306.0,-0.010437932447599392,True
Aquarium,36.619232,2009-05-24,2009,Laminaria Spp,10,0.0,10.0,180.0,360.0,0.027777777777777776,733551,953.0,90.0,-0.04781773148646544,True
Aquarium,36.619232,2009-10-17,2009,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,733697,1012.0,-0.0,,False
Aquarium,36.619232,2009-10-17,2009,Giant Kelp,48,1012.0,1012.0,1350.0,2700.0,0.3748148148148148,733697,1012.0,1023132.0,0.0,True
Aquarium,36.619232,2009-10-17,2009,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,733697,1012.0,-0.0,,False
Aquarium,36.619232,2010-07-10,2010,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,733963,783.0,0.0,-0.008509748015313925,True
Aquarium,36.619232,2010-07-10,2010,Giant Kelp,112,730.0,730.0,2040.0,4080.0,0.17892156862745098,733963,783.0,532170.0,-0.06534400785352155,True
Aquarium,36.619232,2010-07-10,2010,Laminaria Spp,52,0.0,52.0,180.0,360.0,0.14444444444444443,733963,783.0,2652.0,-0.18009990654570568,True
Aquarium,36.619232,2010-10-23,2010,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,734068,895.0,-0.0,,False
Aquarium,36.619232,2010-10-23,2010,Giant Kelp,77,866.0,866.0,1770.0,3540.0,0.24463276836158193,734068,895.0,749090.0,-0.03187151867145913,True
Aquarium,36.619232,2010-10-23,2010,Laminaria Spp,29,0.0,29.0,180.0,360.0,0.08055555555555556,734068,895.0,812.0,-0.11112436733001459,True
Aquarium,36.619232,2011-05-14,2011,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,734271,1506.0,-0.0,,False
Aquarium,36.619232,2011-05-14,2011,Giant Kelp,106,1506.0,1506.0,2100.0,4200.0,0.3585714285714286,734271,1506.0,2266530.0,0.0,True
Aquarium,36.619232,2011-05-14,2011,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,734271,1506.0,-0.0,,False
Aquarium,36.619232,2012-05-05,2012,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,734628,968.0,-0.0,,False
Aquarium,36.619232,2012-05-05,2012,Giant Kelp,60,968.0,968.0,1560.0,3120.0,0.31025641025641026,734628,968.0,936056.0,0.0,True
Aquarium,36.619232,2012-05-05,2012,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,734628,968.0,-0.0,,False
Aquarium,36.619232,2013-06-22,2013,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735041,1059.0,-0.0,,False
Aquarium,36.619232,2013-06-22,2013,Giant Kelp,47,1059.0,1059.0,1140.0,2280.0,0.4644736842105263,735041,1059.0,1120422.0,0.0,True
Aquarium,36.619232,2013-06-22,2013,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735041,1059.0,-0.0,,False
Aquarium,36.619232,2014-05-10,2014,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735363,295.0,-0.0,,False
Aquarium,36.619232,2014-05-10,2014,Giant Kelp,18,295.0,295.0,420.0,840.0,0.35119047619047616,735363,295.0,86730.0,0.0,True
Aquarium,36.619232,2014-05-10,2014,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735363,295.0,-0.0,,False
Aquarium,36.619232,2015-05-30,2015,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735748,1149.0,-0.0,,False
Aquarium,36.619232,2015-05-30,2015,Giant Kelp,126,1149.0,1149.0,2220.0,4440.0,0.2587837837837838,735748,1149.0,1319052.0,0.0,True
Aquarium,36.619232,2015-05-30,2015,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735748,1149.0,-0.0,,False
Aquarium,36.619232,2016-05-14,2016,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736098,976.0,-0.0,,False
Aquarium,36.619232,2016-05-14,2016,Giant Kelp,78,976.0,976.0,1470.0,2940.0,0.33197278911564626,736098,976.0,951600.0,0.0,True
Aquarium,36.619232,2016-05-14,2016,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736098,976.0,-0.0,,False
Aquarium,36.619232,2017-05-13,2017,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736462,319.0,-0.0,,False
Aquarium,36.619232,2017-05-13,2017,Giant Kelp,29,319.0,319.0,750.0,1500.0,0.21266666666666667,736462,319.0,101442.0,0.0,True
Aquarium,36.619232,2017-05-13,2017,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736462,319.0,-0.0,,False
Aquarium,36.619232,2017-10-01,2017,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736603,286.0,-0.0,,False
Aquarium,36.619232,2017-10-01,2017,Giant Kelp,82,286.0,286.0,960.0,1920.0,0.14895833333333333,736603,286.0,81510.0,0.0,True
Aquarium,36.619232,2017-10-01,2017,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736603,286.0,-0.0,,False
Aquarium,36.619232,2018-05-12,2018,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736826,840.0,-0.0,,False
Aquarium,36.619232,2018-05-12,2018,Giant Kelp,65,840.0,840.0,1530.0,3060.0,0.27450980392156865,736826,840.0,704760.0,0.0,True
Aquarium,36.619232,2019-05-05,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737184,638.0,-0.0,,False
Aquarium,36.619232,2019-05-05,2019,Giant Kelp,33,638.0,638.0,1020.0,2040.0,0.3127450980392157,737184,638.0,406406.0,0.0,True
Aquarium,36.619232,2020-08-19,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737656,1447.0,-0.0,,False
Aquarium,36.619232,2020-08-19,2020,Giant Kelp,91,1447.0,1447.0,1590.0,3180.0,0.4550314465408805,737656,1447.0,2092362.0,0.0,True
Aquarium,36.619232,2021-06-12,2021,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737953,217.0,-0.0,,False
Aquarium,36.619232,2021-06-12,2021,Giant Kelp,41,217.0,217.0,840.0,1680.0,0.12916666666666668,737953,217.0,46872.0,0.0,True
Aquarium,36.619232,2022-07-03,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738339,768.0,-0.0,,False
Aquarium,36.619232,2022-07-03,2022,Giant Kelp,30,768.0,768.0,930.0,1860.0,0.4129032258064516,738339,768.0,589056.0,0.0,True
Aquarium,36.619232,2023-05-21,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738661,894.0,-0.0,,False
Aquarium,36.619232,2023-05-21,2023,Giant Kelp,76,894.0,894.0,1650.0,3300.0,0.27090909090909093,738661,894.0,798342.0,0.0,True
Aquarium,36.619232,2024-06-30,2024,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,739067,633.0,0.0,-0.010190316622660626,True
Aquarium,36.619232,2024-06-30,2024,Giant Kelp,196,632.0,632.0,1860.0,3720.0,0.16989247311827957,739067,633.0,398792.0,-0.001578530322757493,True
Asilomar,36.63456,2019-10-03,2019,Bull Kelp,226,0.0,226.0,180.0,360.0,0.6277777777777778,737335,236.0,50850.0,-0.04146219534004774,True
Asilomar,36.63456,2019-10-03,2019,Giant Kelp,1,1.0,1.0,180.0,360.0,0.002777777777777778,737335,236.0,0.0,-0.023151829682311907,True
Asilomar,36.63456,2019-10-03,2019,Torn Kelp,5,0.0,5.0,180.0,360.0,0.013888888888888888,737335,236.0,20.0,-0.08166088755490486,True
Asilomar,36.63456,2019-10-03,2019,Woody Kelp,4,0.0,4.0,180.0,360.0,0.011111111111111112,737335,236.0,12.0,-0.06911080413399524,True
Asilomar,36.63456,2020-08-25,2020,Bull Kelp,113,0.0,113.0,180.0,360.0,0.3138888888888889,737662,266.0,12656.0,-0.3636851856309681,True
Asilomar,36.63456,2020-08-25,2020,Giant Kelp,3,33.0,33.0,240.0,480.0,0.06875,737662,266.0,1056.0,-0.25891213782482037,True
Asilomar,36.63456,2020-08-25,2020,Torn Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,737662,266.0,2.0,-0.03676954231745679,True
Asilomar,36.63456,2020-08-25,2020,Woody Kelp,118,0.0,118.0,180.0,360.0,0.3277777777777778,737662,266.0,13806.0,-0.3605705968018498,True
Asilomar,36.63456,2021-08-23,2021,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738025,54.0,-0.0,,False
Asilomar,36.63456,2021-08-23,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738025,54.0,-0.0,,False
Asilomar,36.63456,2021-08-23,2021,Torn Kelp,10,0.0,10.0,180.0,360.0,0.027777777777777776,738025,54.0,90.0,-0.3122961025130053,True
Asilomar,36.63456,2021-08-23,2021,Woody Kelp,44,0.0,44.0,180.0,360.0,0.12222222222222222,738025,54.0,1892.0,-0.16686952141527006,True
Asilomar,36.63456,2022-08-13,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738380,0.0,-0.0,,False
Asilomar,36.63456,2022-08-13,2022,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738380,0.0,-0.0,,False
Asilomar,36.63456,2022-08-13,2022,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738380,0.0,-0.0,,False
Asilomar,36.63456,2022-08-13,2022,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738380,0.0,-0.0,,False
Asilomar,36.63456,2023-08-12,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738744,0.0,-0.0,,False
Asilomar,36.63456,2023-08-12,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738744,0.0,-0.0,,False
Asilomar,36.63456,2023-08-12,2023,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738744,0.0,-0.0,,False
Asilomar,36.63456,2023-08-12,2023,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738744,0.0,-0.0,,False
Asilomar,36.63456,2024-07-28,2024,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,739095,0.0,-0.0,,False
Asilomar,36.63456,2024-07-28,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739095,0.0,-0.0,,False
Asilomar,36.63456,2024-07-28,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739095,0.0,-0.0,,False
Asilomar,36.63456,2024-07-28,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739095,0.0,-0.0,,False
Beach Street,37.5244,2018-09-23,2018,Bull Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,736960,42.0,2.0,-0.14497725893921062,True
Beach Street,37.5244,2018-09-23,2018,Torn Kelp,40,0.0,40.0,180.0,360.0,0.1111111111111111,736960,42.0,1560.0,-0.046466823018506714,True
Beach Street,37.5244,2019-10-13,2019,Bull Kelp,22,0.0,22.0,180.0,360.0,0.06111111111111111,737345,43.0,462.0,-0.34287136212500985,True
Beach Street,37.5244,2019-10-13,2019,Torn Kelp,21,0.0,21.0,180.0,360.0,0.058333333333333334,737345,43.0,420.0,-0.3500053776133239,True
Beach Street,37.5244,2022-09-27,2022,Bull Kelp,3,0.0,3.0,180.0,360.0,0.008333333333333333,738425,18.0,6.0,-0.2986265782046758,True
Beach Street,37.5244,2022-09-27,2022,No Blade Kelp,10,0.0,10.0,180.0,360.0,0.027777777777777776,738425,18.0,90.0,-0.32654814716784386,True
Beach Street,37.5244,2022-09-27,2022,Torn Kelp,5,0.0,5.0,180.0,360.0,0.013888888888888888,738425,18.0,20.0,-0.35581495707279565,True
Big Creek,36.068272,2007-08-18,2007,Bull Kelp,73,0.0,73.0,165.0,330.0,0.22121212121212122,732906,849.0,5256.0,-0.21096911825311637,True
Big Creek,36.068272,2007-08-18,2007,Giant Kelp,73,496.0,496.0,1230.0,2460.0,0.2016260162601626,732906,849.0,245520.0,-0.31400670995861507,True
Big Creek,36.068272,2007-08-18,2007,Laminaria Spp,22,0.0,22.0,180.0,360.0,0.06111111111111111,732906,849.0,462.0,-0.09466003312716925,True
Big Creek,36.068272,2007-08-18,2007,Woody Kelp,258,0.0,258.0,86.0,172.0,1.5,732906,849.0,66306.0,-0.36195959618203805,True
Big Creek,36.068272,2008-08-16,2008,Bull Kelp,9,0.0,9.0,150.0,300.0,0.03,733270,909.0,72.0,-0.04569426254298277,True
Big Creek,36.068272,2008-08-16,2008,Giant Kelp,73,666.0,666.0,1500.0,3000.0,0.222,733270,909.0,442890.0,-0.2279019935558875,True
Big Creek,36.068272,2008-08-16,2008,Laminaria Spp,38,0.0,38.0,150.0,300.0,0.12666666666666668,733270,909.0,1406.0,-0.13271819527958365,True
Big Creek,36.068272,2008-08-16,2008,Woody Kelp,196,0.0,196.0,115.0,230.0,0.8521739130434782,733270,909.0,38220.0,-0.330813163090874,True
Big Creek,36.068272,2009-08-14,2009,Bull Kelp,34,0.0,34.0,180.0,360.0,0.09444444444444444,733633,1271.0,1122.0,-0.09686920329149643,True
Big Creek,36.068272,2009-08-14,2009,Giant Kelp,56,780.0,780.0,1410.0,2820.0,0.2765957446808511,733633,1271.0,607620.0,-0.29964356740718884,True
Big Creek,36.068272,2009-08-14,2009,Laminaria Spp,79,0.0,79.0,180.0,360.0,0.21944444444444444,733633,1271.0,6162.0,-0.1726756900700804,True
Big Creek,36.068272,2009-08-14,2009,Woody Kelp,378,0.0,378.0,99.0,198.0,1.9090909090909092,733633,1271.0,142506.0,-0.3606509823488666,True
Big Creek,36.068272,2010-08-14,2010,Bull Kelp,199,0.0,199.0,155.0,310.0,0.6419354838709678,733998,774.0,39402.0,-0.3492185306513975,True
Big Creek,36.068272,2010-08-14,2010,Giant Kelp,56,152.0,152.0,750.0,1500.0,0.10133333333333333,733998,774.0,22952.0,-0.3196499814173185,True
Big Creek,36.068272,2010-08-14,2010,Laminaria Spp,175,0.0,175.0,136.0,272.0,0.6433823529411765,733998,774.0,30450.0,-0.33615960263770966,True
Big Creek,36.068272,2010-08-14,2010,Woody Kelp,248,0.0,248.0,102.0,204.0,1.2156862745098038,733998,774.0,61256.0,-0.36467635090611983,True
Big Creek,36.068272,2011-08-18,2011,Bull Kelp,23,0.0,23.0,180.0,360.0,0.06388888888888888,734367,898.0,506.0,-0.09386140824563491,True
Big Creek,36.068272,2011-08-18,2011,Giant Kelp,53,459.0,459.0,1200.0,2400.0,0.19125,734367,898.0,210222.0,-0.34303342420146926,True
Big Creek,36.068272,2011-08-18,2011,Laminaria Spp,113,0.0,113.0,180.0,360.0,0.3138888888888889,734367,898.0,12656.0,-0.2608289467746705,True
Big Creek,36.068272,2011-08-18,2011,Woody Kelp,303,0.0,303.0,57.0,114.0,2.6578947368421053,734367,898.0,91506.0,-0.36658183811383926,True
Big Creek,36.068272,2012-08-14,2012,Bull Kelp,11,0.0,11.0,180.0,360.0,0.030555555555555555,734729,1104.0,110.0,-0.04592101403480559,True
Big Creek,36.068272,2012-08-14,2012,Giant Kelp,28,677.0,677.0,840.0,1680.0,0.4029761904761905,734729,1104.0,457652.0,-0.2998815369629224,True
Big Creek,36.068272,2012-08-14,2012,Laminaria Spp,116,0.0,116.0,173.0,346.0,0.3352601156069364,734729,1104.0,13340.0,-0.236739297232571,True
Big Creek,36.068272,2012-08-14,2012,Woody Kelp,300,0.0,300.0,70.0,140.0,2.142857142857143,734729,1104.0,89700.0,-0.35405237831001074,True
Big Creek,36.068272,2013-08-14,2013,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735094,1057.0,-0.0,,False
Big Creek,36.068272,2013-08-14,2013,Giant Kelp,27,667.0,667.0,720.0,1440.0,0.46319444444444446,735094,1057.0,444222.0,-0.29052673599785,True
Big Creek,36.068272,2013-08-14,2013,Laminaria Spp,71,0.0,71.0,180.0,360.0,0.19722222222222222,735094,1057.0,4970.0,-0.18139661090525402,True
Big Creek,36.068272,2013-08-14,2013,Woody Kelp,319,0.0,319.0,56.0,112.0,2.8482142857142856,735094,1057.0,101442.0,-0.3615531160872662,True
Big Creek,36.068272,2014-08-16,2014,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,735461,0.0,-0.0,,False
Big Creek,36.068272,2014-08-16,2014,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,735461,0.0,-0.0,,False
Big Creek,36.068272,2014-08-16,2014,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735461,0.0,-0.0,,False
Big Creek,36.068272,2014-08-16,2014,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735461,0.0,-0.0,,False
Big Creek,36.068272,2015-08-13,2015,Bull Kelp,39,0.0,39.0,180.0,360.0,0.10833333333333334,735823,1216.0,1482.0,-0.11032126335482087,True
Big Creek,36.068272,2015-08-13,2015,Giant Kelp,36,679.0,679.0,720.0,1440.0,0.47152777777777777,735823,1216.0,460362.0,-0.32537330167999634,True
Big Creek,36.068272,2015-08-13,2015,Laminaria Spp,47,0.0,47.0,180.0,360.0,0.13055555555555556,735823,1216.0,2162.0,-0.1257394734032521,True
Big Creek,36.068272,2015-08-13,2015,Woody Kelp,451,0.0,451.0,66.0,132.0,3.4166666666666665,735823,1216.0,202950.0,-0.36786717112135586,True
Big Creek,36.068272,2016-04-09,2016,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736063,891.0,-0.0,,False
Big Creek,36.068272,2016-04-09,2016,Giant Kelp,19,520.0,520.0,540.0,1080.0,0.48148148148148145,736063,891.0,269880.0,-0.3142852079299381,True
Big Creek,36.068272,2016-04-09,2016,Laminaria Spp,32,0.0,32.0,180.0,360.0,0.08888888888888889,736063,891.0,992.0,-0.1194741557682095,True
Big Creek,36.068272,2016-04-09,2016,Woody Kelp,339,0.0,339.0,107.9,215.8,1.5708989805375346,736063,891.0,114582.0,-0.36766635747545645,True
Big Creek,36.068272,2016-09-29,2016,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736236,1098.0,-0.0,,False
Big Creek,36.068272,2016-09-29,2016,Giant Kelp,60,642.0,642.0,1230.0,2460.0,0.26097560975609757,736236,1098.0,411522.0,-0.31378324080113706,True
Big Creek,36.068272,2016-09-29,2016,Laminaria Spp,33,0.0,33.0,180.0,360.0,0.09166666666666666,736236,1098.0,1056.0,-0.10533365755910643,True
Big Creek,36.068272,2016-09-29,2016,Woody Kelp,423,0.0,423.0,102.0,204.0,2.073529411764706,736236,1098.0,178506.0,-0.36747583460729755,True
Big Creek,36.068272,2017-06-28,2017,Bull Kelp,109,0.0,109.0,180.0,360.0,0.30277777777777776,736508,573.0,11772.0,-0.3156886980086038,True
Big Creek,36.068272,2017-06-28,2017,Giant Kelp,17,154.0,154.0,450.0,900.0,0.1711111111111111,736508,573.0,23562.0,-0.3531338561996003,True
Big Creek,36.068272,2017-06-28,2017,Laminaria Spp,42,0.0,42.0,180.0,360.0,0.11666666666666667,736508,573.0,1722.0,-0.19154463548711623,True
Big Creek,36.068272,2017-06-28,2017,Woody Kelp,268,0.0,268.0,124.7,249.4,1.07457898957498,736508,573.0,71556.0,-0.3554151157114147,True
Big Creek,36.068272,2018-08-14,2018,Bull Kelp,28,0.0,28.0,180.0,360.0,0.07777777777777778,736920,1119.0,756.0,-0.09228204964059714,True
Big Creek,36.068272,2018-08-14,2018,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,736920,1119.0,-0.0,,False
Big Creek,36.068272,2018-08-14,2018,Giant Kelp,66,673.0,673.0,1350.0,2700.0,0.24925925925925926,736920,1119.0,452256.0,-0.3057942268481,True
Big Creek,36.068272,2018-08-14,2018,Torn Kelp,59,0.0,59.0,180.0,360.0,0.1638888888888889,736920,1119.0,3422.0,-0.15515329991060423,True
Big Creek,36.068272,2018-08-14,2018,Woody Kelp,359,0.0,359.0,76.4,152.8,2.3494764397905756,736920,1119.0,128522.0,-0.36473255300865864,True
Big Creek,36.068272,2019-08-13,2019,Bull Kelp,104,0.0,104.0,156.6,313.2,0.33205619412515963,737284,1205.0,10712.0,-0.21143881366429196,True
Big Creek,36.068272,2019-08-13,2019,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737284,1205.0,-0.0,,False
Big Creek,36.068272,2019-08-13,2019,Giant Kelp,64,607.0,607.0,1110.0,2220.0,0.2734234234234234,737284,1205.0,367842.0,-0.34541375543834946,True
Big Creek,36.068272,2019-08-13,2019,Torn Kelp,25,0.0,25.0,180.0,360.0,0.06944444444444445,737284,1205.0,600.0,-0.08040163944100735,True
Big Creek,36.068272,2019-08-13,2019,Woody Kelp,469,0.0,469.0,102.9,205.8,2.2789115646258504,737284,1205.0,219492.0,-0.3672725679148591,True
Big Creek,36.068272,2020-08-13,2020,Bull Kelp,57,0.0,57.0,180.0,360.0,0.15833333333333333,737650,1643.0,3192.0,-0.11660985238073944,True
Big Creek,36.068272,2020-08-13,2020,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737650,1643.0,-0.0,,False
Big Creek,36.068272,2020-08-13,2020,Giant Kelp,68,1158.0,1158.0,1440.0,2880.0,0.40208333333333335,737650,1643.0,1339806.0,-0.24656269906829656,True
Big Creek,36.068272,2020-08-13,2020,Torn Kelp,28,0.0,28.0,180.0,360.0,0.07777777777777778,737650,1643.0,756.0,-0.06939628059655374,True
Big Creek,36.068272,2020-08-13,2020,Woody Kelp,400,0.0,400.0,56.9,113.8,3.51493848857645,737650,1643.0,159600.0,-0.3439597251197288,True
Big Creek,36.068272,2021-08-09,2021,Bull Kelp,12,0.0,12.0,180.0,360.0,0.03333333333333333,738011,517.0,132.0,-0.08734552165695386,True
Big Creek,36.068272,2021-08-09,2021,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738011,517.0,-0.0,,False
Big Creek,36.068272,2021-08-09,2021,Giant Kelp,8,139.0,139.0,360.0,720.0,0.19305555555555556,738011,517.0,19182.0,-0.35316457031238974,True
Big Creek,36.068272,2021-08-09,2021,Torn Kelp,103,0.0,103.0,180.0,360.0,0.2861111111111111,738011,517.0,10506.0,-0.32141456535148105,True
Big Creek,36.068272,2021-08-09,2021,Woody Kelp,263,0.0,263.0,130.8,261.6,1.0053516819571864,738011,517.0,68906.0,-0.34382739948349084,True
