Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site_Invert,Simpsons_Invert,Shannon_Invert,Richness_Invert,std_Simpsons_Invert,std_Shannon_Invert,std_Richness_Invert,Total_Count_Site_Kelp,Simpsons_Kelp,Shannon_Kelp,Richness_Kelp,std_Simpsons_Kelp,std_Shannon_Kelp,std_Richness_Kelp
Big Rock,34.035168,2017-09-23,2017,Sep,23,Sep-23,736595,266,399,0.4696540345839473,1.1407115219505617,13,-0.9555914561028706,-0.5267189721705534,0.6469590406429135,21.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Bird Rock,33.450798,2011-11-23,2011,Nov,23,Nov-23,734464,327,232,0.5821764442454098,1.3173944472686452,13,-0.2259128796277957,-0.0464243365518378,0.6469590406429135,1320.0,0.2654995749764514,0.5260377894601033,4.0,0.03197806820480688,0.16077287935473186,0.7716808976787615
Bird Rock,33.450798,2012-11-20,2012,Nov,20,Nov-20,734827,325,313,0.7078520521012535,1.5950253350135564,11,0.5890607679664109,0.7082871095365786,-0.1070746889284234,1109.0,0.19691854957632493,0.39689350738271584,3.0,-0.24115476761652851,-0.1344073190063779,0.17486920926930993
Bird Rock,33.450798,2017-10-11,2017,Oct,11,Oct-11,736613,284,473,0.5862418031318307,1.056233064910315,7,-0.1995500840386442,-0.7563651005031562,-1.6151421480710977,10.0,0.4666666666666667,0.6108643020548935,2.0,0.8331521233710597,0.35465762911862087,-0.4219424791401416
Bird Rock,33.450798,2018-08-07,2018,Aug,7,Aug-07,736913,219,395,0.5453704298657072,0.9855567820144118,8,-0.4645903151635598,-0.9484914164969684,-1.2381252832854288,0.0,0.0,0.0,0.0,-1.0254084523318738,-1.0415717892634777,-1.6155658559590447
Bird Rock,33.450798,2019-12-13,2019,Dec,13,Dec-13,737406,347,395,0.6097539034890445,1.1838931904444852,10,-0.0470802251882376,-0.4093339803986603,-0.4840915537140919,869.0,0.004597688958652646,0.016278582998591494,2.0,-1.007097559250667,-1.0043644481310021,-0.4219424791401416
Bird Rock,33.450798,2020-10-16,2020,Oct,16,Oct-16,737714,290,359,0.2975832931326932,0.6985087776020176,9,-2.0714254846569453,-1.7288023403518125,-0.8611084184997604,264.0,0.5229001036985828,0.784807710663878,3.0,1.0571090857363297,0.7522334956679446,0.17486920926930993
Bird Rock,33.450798,2021-08-21,2021,Aug,21,Aug-21,738023,233,259,0.6270689293945109,1.198511789021264,9,0.0652032167709412,-0.3695948009389028,-0.8611084184997604,18.0,0.5032679738562091,0.6682484776645385,2.0,0.9789215802889368,0.48581846773084514,-0.4219424791401416
Bird Rock,33.450798,2022-08-20,2022,Aug,20,Aug-20,738387,232,333,0.6251854263902457,1.2699757730509864,10,0.0529891894045377,-0.1753271992019275,-0.4840915537140919,16.0,0.5083333333333333,0.8314025204956377,3.0,0.9990950319159644,0.8587334892216294,0.17486920926930993
Bird Rock,33.450798,2023-07-09,2023,Jul,9,Jul-09,738710,190,259,0.7280237047678908,1.6654558940064963,13,0.7198686918921868,0.8997454499904558,0.6469590406429135,118.0,0.33275387512675647,0.6130482236074015,3.0,0.2998270485030545,0.3596493359654492,0.17486920926930993
Bird Rock,33.450798,2024-10-12,2024,Oct,12,Oct-12,739171,286,200,0.5682914572864322,1.133784489341361,9,-0.3159534106569826,-0.5455494086542453,-0.8611084184997604,418.0,0.10941677280185425,0.24566784118756654,3.0,-0.5896419517957924,-0.4800581014237219,0.17486920926930993
Blue Cavern,33.4415,2016-11-02,2016,Nov,2,Nov-02,736270,307,262,0.2328975461378725,0.560165997592064,6,-2.490895738870431,-2.104873174563657,-1.9921590128567657,213.0,0.08991053237664981,0.1894298902379543,2.0,-0.6673280862982234,-0.608599057706877,-0.4219424791401416
Blue Cavern,33.4415,2017-10-10,2017,Oct,10,Oct-10,736612,283,244,0.1398165013829858,0.3125816315239155,3,-3.0945021177055607,-2.777906194995661,-3.1232096072137714,240.0,0.14640864714086477,0.27672934984371744,2.0,-0.4423170105075596,-0.4090619865432834,-0.4219424791401416
Blue Cavern,33.4415,2018-09-08,2018,Sep,8,Sep-08,736945,251,355,0.3203787697939046,0.7690936692468602,9,-1.9236027441889167,-1.536924462216656,-0.8611084184997604,208.0,0.2986343366778149,0.5182276813123341,3.0,0.16394155774080485,0.14292161071785364,0.17486920926930993
Blue Cavern II,33.44319,2019-12-12,2019,Dec,12,Dec-12,737405,346,388,0.2851301313300833,0.6871592689399945,7,-2.152181001749771,-1.759654830016358,-1.6151421480710977,863.0,0.4444432495503464,0.6359773695494249,2.0,0.7446444799929285,0.41205761714170397,-0.4219424791401416
Blue Cavern II,33.44319,2020-10-14,2020,Oct,14,Oct-14,737712,288,399,0.106509993576907,0.2871083935459729,6,-3.3104861628074587,-2.847152612161432,-1.9921590128567657,1118.0,0.13618288188878014,0.2670379671592348,3.0,-0.4830424479802399,-0.4312132131960034,0.17486920926930993
Blue Cavern II,33.44319,2021-09-11,2021,Sep,11,Sep-11,738044,254,310,0.1762396909907088,0.4402874474480767,6,-2.858307201300857,-2.43075087019412,-1.9921590128567657,819.0,0.3604819521689937,0.5974222640838359,4.0,0.41025771456895965,0.3239336716127307,0.7716808976787615
Blue Cavern II,33.44319,2022-09-11,2022,Sep,11,Sep-11,738409,254,343,0.2220858268119278,0.5625883961649399,9,-2.5610069281947503,-2.098288129416888,-0.8611084184997604,1046.0,0.4623034206409471,0.8353864656952827,6.0,0.815774929702142,0.867839442000757,1.9653042744976645
Blue Cavern II,33.44319,2023-07-09,2023,Jul,9,Jul-09,738710,190,391,0.3161256475834481,0.7664644513964164,9,-1.9511831361253988,-1.5440717246200133,-0.8611084184997604,950.0,0.11731573401364315,0.30828751590929704,6.0,-0.5581833134445691,-0.33693068061702824,1.9653042744976645
Blue Cavern II,33.44319,2024-08-02,2024,Aug,2,Aug-02,739100,215,313,0.1408822806586385,0.3835964746156097,7,-3.0875908161520784,-2.58485953740359,-1.6151421480710977,1234.0,0.09125862130156515,0.25584236919512254,6.0,-0.6619591471659604,-0.45680256778963224,1.9653042744976645
Breakwater,36.610451,2006-10-05,2006,Oct,5,Oct-05,732589,278,332,0.1708586612310267,0.4410291557130771,8,-2.893201780494707,-2.428734611406054,-1.2381252832854288,745.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2007-06-08,2007,Jun,8,Jun-08,732835,159,379,0.3016152224595496,0.6727269697245035,10,-2.045279471071562,-1.798887573533397,-0.4840915537140919,561.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2007-08-24,2007,Aug,24,Aug-24,732912,236,330,0.4199318412084369,0.9992634344449348,12,-1.2780269548681145,-0.9112312702614526,0.269942175857245,595.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2008-04-24,2008,Apr,24,Apr-24,733156,115,471,0.5063287708361567,1.1215768486621929,12,-0.7177653250981753,-0.578734643284074,0.269942175857245,1070.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2008-09-05,2008,Sep,5,Sep-05,733290,249,377,0.4397962638975111,1.055046785054245,10,-1.14921133748246,-0.7595898821292654,-0.4840915537140919,1094.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2009-05-29,2009,May,29,May-29,733556,149,424,0.4785226816539543,1.1726325763685663,14,-0.8980805852570352,-0.4399448191353379,1.023975905428582,719.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2009-09-18,2009,Sep,18,Sep-18,733668,261,371,0.4251475194871421,0.9727223773020364,12,-1.244204637045312,-0.9833804456638546,0.269942175857245,847.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2010-06-18,2010,Jun,18,Jun-18,733941,169,370,0.3866256500402841,0.9672859054953912,12,-1.494008946655372,-0.998158943590144,0.269942175857245,1038.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2010-09-10,2010,Sep,10,Sep-10,734025,253,402,0.4168806838624831,0.8939322317020484,9,-1.2978129171088393,-1.1975634755359472,-0.8611084184997604,1374.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2011-05-02,2011,May,2,May-02,734259,122,411,0.4526022194528515,1.0715030887510597,12,-1.0661680446118478,-0.7148550874485514,0.269942175857245,666.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2011-08-22,2011,Aug,22,Aug-22,734371,234,424,0.5105490878272894,1.1316892562575225,12,-0.6903976664812985,-0.5512450875588516,0.269942175857245,889.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2012-05-18,2012,May,18,May-18,734641,139,384,0.4536145561357703,0.976589350374073,15,-1.0596033043798525,-0.9728684710673424,1.4009927702142506,701.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2012-08-24,2012,Aug,24,Aug-24,734739,237,423,0.5482504789754966,1.1156844595180933,11,-0.4459139453548069,-0.5947525063107019,-0.1070746889284234,741.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2013-05-06,2013,May,6,May-06,734994,126,373,0.5889763325549886,1.1447823642446333,8,-0.1818173715698814,-0.5156527997445959,-1.2381252832854288,527.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2013-08-30,2013,Aug,30,Aug-30,735110,242,571,0.6283159738224722,1.3271142620590717,15,0.0732899757173026,-0.0200020045995867,1.4009927702142506,947.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2014-05-19,2014,May,19,May-19,735372,139,431,0.5784816273673987,1.1600772225356764,11,-0.2498728066147359,-0.4740752767524262,-0.1070746889284234,853.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2014-08-11,2014,Aug,11,Aug-11,735456,223,462,0.5671840812838644,1.1571253922531826,11,-0.3231344561714479,-0.4820995283737205,-0.1070746889284234,534.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2015-05-18,2015,May,18,May-18,735736,138,622,0.6281953699820328,1.2876390691257296,12,0.0725078911629995,-0.1273113180024783,0.269942175857245,1491.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2015-08-07,2015,Aug,7,Aug-07,735817,219,738,0.6964953502995003,1.4233576436748905,13,0.5154155089545673,0.2416258794795516,0.6469590406429135,2325.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2016-05-16,2016,May,16,May-16,736100,137,586,0.5886759429421545,1.1930570517074393,11,-0.1837653201228863,-0.38442295179628,-0.1070746889284234,1482.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2016-08-12,2016,Aug,12,Aug-12,736188,225,596,0.666533190457391,1.3760061738385154,10,0.3211186910363794,0.1129057051326052,-0.4840915537140919,2209.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2017-05-19,2017,May,19,May-19,736468,139,576,0.7008454106280193,1.574572976610793,13,0.5436245193876381,0.6526894449127113,0.6469590406429135,1112.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2017-08-04,2017,Aug,4,Aug-04,736545,216,602,0.6551815633965539,1.474426764958625,14,0.2475063404001983,0.3804521127116591,1.023975905428582,2367.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2018-05-14,2018,May,14,May-14,736828,134,334,0.6478034921148694,1.4378004100722244,13,0.1996614660667352,0.280887076970172,0.6469590406429135,909.0,0.015299767862248737,0.04514633934813474,2.0,-0.9644751408329117,-0.938382509880014,-0.4219424791401416
Breakwater,36.610451,2018-08-03,2018,Aug,3,Aug-03,736909,215,478,0.6592633527187881,1.4100486611578824,15,0.2739756830945106,0.20544675862249,1.4009927702142506,1127.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2019-05-13,2019,May,13,May-13,737192,133,550,0.5292266931611194,1.224895102182261,13,-0.5692782511314513,-0.2978744365728362,0.6469590406429135,1036.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2019-08-02,2019,Aug,2,Aug-02,737273,214,560,0.5799322770253003,1.294906214354751,15,-0.2404657206793538,-0.107556319813053,1.4009927702142506,1429.0,0.004192859789122094,0.015042129045842003,2.0,-1.0087098439672042,-1.0071905641399033,-0.4219424791401416
Breakwater,36.610451,2020-06-09,2020,Jun,9,Jun-09,737585,161,862,0.7400502841621057,1.6777735621746204,15,0.797857932956589,0.9332297832039256,1.4009927702142506,1180.0,0.0016949152542372614,0.00684139480415089,2.0,-1.0186582323232676,-1.025934672057268,-0.4219424791401416
Breakwater,36.610451,2020-09-02,2020,Sep,2,Sep-02,737670,246,1274,0.5674552133984296,1.2705307989619397,15,-0.3213762348892354,-0.1738184174836018,1.4009927702142506,1387.0,0.0014419610670511895,0.005936941487657831,2.0,-1.019665655208474,-1.0280019467757167,-0.4219424791401416
Breakwater,36.610451,2021-05-28,2021,May,28,May-28,737938,148,1092,0.5281473796597536,1.1841905873418246,14,-0.5762773186204642,-0.4085255370576605,1.023975905428582,623.0,0.11032087245100719,0.25332310656075097,3.0,-0.5860412575863155,-0.46256075105702554,0.17486920926930993
Breakwater,36.610451,2021-08-02,2021,Aug,2,Aug-02,738004,214,1338,0.5662488694207521,1.35899226085668,14,-0.3291990619955808,0.0666551060928417,1.023975905428582,967.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2022-06-02,2022,Jun,2,Jun-02,738308,153,980,0.5547247295240875,1.2815570115870425,15,-0.4039301135274238,-0.1438447753475882,1.4009927702142506,1130.0,0.008824474631007106,0.03061381311097464,3.0,-0.9902638366522727,-0.971598955148589,0.17486920926930993
Breakwater,36.610451,2022-08-21,2022,Aug,21,Aug-21,738388,233,564,0.561001725810312,1.2618672603232148,14,-0.3632254243152771,-0.1973693697115198,1.023975905428582,1714.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2023-06-10,2023,Jun,10,Jun-10,738681,161,775,0.7278519629907476,1.6319139981615445,14,0.7187549911116564,0.8085652037170296,1.023975905428582,1687.0,0.0,0.0,1.0,-1.0254084523318738,-1.0415717892634777,-1.018754167549593
Breakwater,36.610451,2023-09-09,2023,Sep,9,Sep-09,738772,252,395,0.5785002891473366,1.306069353774728,15,-0.2497517898229647,-0.0772104560549886,1.4009927702142506,1589.0,0.0012586532410321372,0.0052678070718672415,2.0,-1.0203957024198815,-1.0295313619879594,-0.4219424791401416
Breakwater,36.610451,2024-05-27,2024,May,27,May-27,739033,148,551,0.5462530935489194,1.2902870358662013,15,-0.4588664706261893,-0.1201130886407236,1.4009927702142506,1105.0,0.005420027542789696,0.018753745599295876,2.0,-1.0038224890956173,-0.9987070626416924,-0.4219424791401416
Breakwater,36.610451,2024-10-17,2024,Oct,17,Oct-17,739176,291,456,0.580007711586659,1.274582127058358,15,-0.2399765471581427,-0.1628052924273011,1.4009927702142506,909.0,0.03462196439908305,0.08855275503715958,2.0,-0.887521985005746,-0.8391701081605685,-0.4219424791401416
Broomtail Reef,32.694233,2007-10-14,2007,Oct,14,Oct-14,732963,287,445,0.6545196882275535,1.405667612835303,11,0.2432142519835581,0.1935373225299356,-0.1070746889284234,1242.0,0.513573412953296,0.8894333283500168,4.0,1.019964329191408,0.9913723106852579,0.7716808976787615
Broomtail Reef,32.694233,2008-06-14,2008,Jun,14,Jun-14,733207,166,470,0.6168761057932224,1.3406208910246835,10,-0.000894594660811,0.0167143981076756,-0.4840915537140919,1848.0,0.3546531522979818,0.6714556795775393,4.0,0.3870437624748344,0.4931490477738422,0.7716808976787615
Broomtail Reef,32.694233,2008-10-18,2008,Oct,18,Oct-18,733333,292,484,0.5069640504423113,1.1021373076740648,8,-0.7136457019930783,-0.6315790663582285,-1.2381252832854288,1183.0,0.5651924542982724,1.017994222814217,4.0,1.2255438617614498,1.285219082055935,0.7716808976787615
Broomtail Reef,32.694233,2009-06-28,2009,Jun,28,Jun-28,733586,179,527,0.6278309680305336,1.5302057515282614,17,0.0701448392337467,0.5320816376440426,2.1550264997855875,1103.0,0.5458204237576778,0.9798646767814226,4.0,1.1483922355456022,1.1980678216181335,0.7716808976787615
Broomtail Reef,32.694233,2009-10-11,2009,Oct,11,Oct-11,733691,284,520,0.6377649325626205,1.449490480352842,11,0.1345640168920933,0.3126653488981368,-0.1070746889284234,1009.0,0.5939520505922884,1.0266288288645462,4.0,1.3400826871440006,1.3049548743473733,0.7716808976787615
Broomtail Reef,32.694233,2010-10-17,2010,Oct,17,Oct-17,734062,290,464,0.5275750353764802,1.1809544565695476,12,-0.5799888225167016,-0.417322630762596,0.269942175857245,789.0,0.6733994711547742,1.1717079938723702,4.0,1.6564923522127006,1.6365568316017554,0.7716808976787615
Broomtail Reef,32.694233,2011-09-18,2011,Sep,18,Sep-18,734398,261,442,0.5994705574537507,1.340736930302922,11,-0.1137650510732244,0.0170298391315241,-0.1070746889284234,1585.0,0.3477798489628142,0.7111422414204471,4.0,0.35966993975285605,0.5838591203269591,0.7716808976787615
Broomtail Reef,32.694233,2012-10-06,2012,Oct,6,Oct-06,734782,280,403,0.4753651099342,1.1031840208193384,11,-0.9185566170494592,-0.6287336826981977,-0.1070746889284234,849.0,0.6964019823543792,1.2570706847990865,4.0,1.7481028389078817,1.83166710388843,0.7716808976787615
Broomtail Reef,32.694233,2013-10-12,2013,Oct,12,Oct-12,735153,285,598,0.7872976924757566,1.8878492920806187,12,1.1042450939155923,1.504299375615808,0.269942175857245,1384.0,0.6425223293585612,1.153450828490711,4.0,1.533520126999492,1.5948271195914288,0.7716808976787615
Broomtail Reef,32.694233,2014-10-11,2014,Oct,11,Oct-11,735517,284,475,0.4960248723073507,1.0660770253108434,10,-0.7845834285609716,-0.7296052912850055,-0.4840915537140919,772.0,0.6818377317661606,1.2110105839301255,4.0,1.6900988204266214,1.726389274376122,0.7716808976787615
Broomtail Reef,32.694233,2015-10-10,2015,Oct,10,Oct-10,735881,283,368,0.6387276389053429,1.3705824835974667,9,0.1408069172693132,0.0981619525976982,-0.8611084184997604,800.0,0.6244524405506884,1.1260820170545087,4.0,1.4615544492588175,1.532271263004569,0.7716808976787615
Broomtail Reef,32.694233,2017-10-07,2017,Oct,7,Oct-07,736609,280,433,0.7314814814814814,1.5462526345150134,11,0.7422914750314069,0.5757034635961701,-0.1070746889284234,747.0,0.6741209700284605,1.191945501638506,4.0,1.6593658151313737,1.6828129372585496,0.7716808976787615
Broomtail Reef,32.694233,2018-11-03,2018,Nov,3,Nov-03,737001,307,574,0.7124979477169491,1.5323585747334063,11,0.6191881933344939,0.5379338694599074,-0.1070746889284234,603.0,0.5876431794515793,1.1631625506097103,5.0,1.314956788902618,1.617024835319922,1.368492586088213
Broomtail Reef,32.694233,2019-09-21,2019,Sep,21,Sep-21,737323,264,851,0.6603469966129812,1.3795324088416308,12,0.2810028320553238,0.1224914178033581,0.269942175857245,573.0,0.5825248050378941,1.115469806799589,6.0,1.2945721984091279,1.5080153356208084,1.9653042744976645
Broomtail Reef,32.694233,2020-08-15,2020,Aug,15,Aug-15,737652,228,670,0.6299622961426053,1.2531036365011163,13,0.0839659480021847,-0.2211923933724456,0.6469590406429135,658.0,0.6246038685560691,1.1611186206408421,5.0,1.4621575309463701,1.6123531019381436,1.368492586088213
Broomtail Reef,32.694233,2021-09-19,2021,Sep,19,Sep-19,738052,262,877,0.7214455673398832,1.5507025483096224,12,0.6772111806571611,0.5878001034988017,0.269942175857245,623.0,0.6331566478970648,1.0967201688387636,4.0,1.4962200848660727,1.4651599976728304,0.7716808976787615
Broomtail Reef,32.694233,2022-09-18,2022,Sep,18,Sep-18,738416,261,848,0.6764301307611771,1.4488147353560756,12,0.3852977761986367,0.3108284045731053,0.269942175857245,566.0,0.6213014790956566,1.0869318925450313,4.0,1.4490053362533568,1.4427873049641755,0.7716808976787615
